,asin,product_title,product_price,product_original_price,product_star_rating,product_num_ratings,product_num_offers,product_minimum_offer_price,is_best_seller,is_amazon_choice,is_prime,climate_pledge_friendly,sales_volume,has_variations,product_availability
872,B0CZW8MKRD,"Ring Wired Doorbell Plus with Ring Stick Up Cam, Battery White",249.98,,5,1,1,249.98,False,False,False,False,,False,
873,B013KPFUKQ,"Incipio Clarion Folio Fire HD 8 Case (Previous Generation - 2015 release), Cyan Blue",24.99,,4,495,2,23.99,False,False,True,False,More Buying Choices,False,
874,B07G1MR7MP,2-Year Accident Protection for Echo Auto,5.99,,,0,1,5.99,False,False,False,False,,False,
875,B0DGQYCCS4,Echo Dot with Globe Electric Smart Bulb,61.98,,,0,1,61.98,False,False,False,False,,False,
876,B0CZVXLHXQ,"Ring Video Doorbell (Satin Nickel) with Spotlight Cam Plus, Plug-In White",269.98,,4.6,3,1,269.98,False,False,False,False,,False,
877,B09B9CX8PW,"Echo Dot (5th Gen, 2022 release) | International Version with EU Power Adaptor | Smart speaker with Alexa | Charcoal",49.99,,4.7,19,1,49.99,False,False,False,False,,False,
878,B0DG9P7WCJ,"eero Max 7 mesh wifi system | Wireless speeds up to 4.3 Gbps | Coverage up to 10,000 sq. ft. | Connect 200+ devices | Ideal for gaming | 4-pack | Latest gen",,,,0,1,,False,False,False,False,,False,
879,B08PFVMY1C,"Star Wars The Mandalorian Remote Cover, for Fire TV Alexa Voice Remote Gen 2 (Grogu Green)",19.99,,4.5,767,1,19.99,False,False,True,False,,False,
880,B0DF15JS44,Echo Show 10 with TP-Link Tapo Smart Color Bulb,249.99,274.98,1,1,1,249.99,False,False,False,False,List: ,False,
881,B0C3S4TG9P,Amazon Fire TV 65&quot; Omni QLED Series 4K UHD smart TV + 4-Year Protection Plan,819.98,959.98,4.7,10,1,819.98,False,False,True,False,List: ,False,
882,B0D9321S79,Ring Battery Doorbell with Ring Spotlight Cam Plus Battery (Black),249.99,269.98,,0,1,249.99,False,False,False,False,Was: ,False,
883,B00QR2YGA0,Eangee Home Design Celebrations Inliten-K Led C9 Fctd Bulbs Mlt5pk,7.83,,,0,10,7.78,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
884,B0CK5BKXCX,"Fire 7 Kids Tablet (16GB, Red) + Kids Stylus",126.98,,4.5,7,1,126.98,False,False,False,False,,False,
885,B0D5RLKY76,"Amazon Fire HD 8 Plus tablet, 8&quot; HD Display, 64 GB, bundle with Wireless Charging Dock - (2022 release), Gray",189.98,199.98,4.7,5,1,189.98,False,False,False,False,List: ,False,
886,B0DJDP4PDB,"New Amazon Fire HD 8 Kids Tablet (32 GB, Grape, 6 months Kids+, 2024 release) + Backpack Bundle",159.98,164.98,,0,1,159.98,False,False,False,False,List: ,False,
887,B0CYS8BFPT,"Echo Show 8 Bundle: Includes, Echo Show 8 (3rd Gen, 2023 release) | Charcoal and Made for Amazon Battery Base | Charcoal",199.98,,5,1,1,199.98,False,False,False,False,,False,
888,B091N4KDWL,"Amazon eero 6 dual-band mesh Wi-Fi 6 system with built-in Zigbee smart home hub (5-pack, three routers and two extenders)",377.99,,4.5,66,1,377.99,False,False,False,False,,False,
889,B075DDTHGV,Replacement Remote Control for Technics SA-GX490,20.72,,5,4,1,20.72,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
890,B0CW3TJPCW,"2 Ring Indoor Cam (2nd Gen), Black with 2 Ring Pet Tag",109.99,,4.9,10,1,109.99,False,False,False,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,False,
891,B07XKF6GQ9,1-Year Accident Protection Plan for All New Echo Dot 4th Gen,3.99,,4.3,85,1,3.99,False,False,False,False,,False,
892,B0CYR83YWT,"Ring Floodlight Cam Wired Pro, Black with Ring Video Doorbell Pro 2",419.99,,5,2,1,419.99,False,False,False,False,,False,
893,B07P5VPJTT,Fire HD 10 Tablet (10.1&quot; 1080p full HD display 64 GB) – Black – Without Lockscreen Ads (2019 Release),,,4.4,7888,1,,False,False,False,False,,False,
894,B0842BYVSY,"Solar Charger for Ring Video Doorbell 3, Ring Video Doorbell 3 Plus, and Ring Video Doorbell 4",,,3.9,9491,1,,False,False,False,False,,False,
895,B00F3HGZL8,Belkin Extra Long 10-Foot / 3-Meter Micro USB Cable (Black),,,4,250,1,,False,False,False,False,Price may vary by color,False,
896,B0CX7YQWYD,"Ring Pan-Tilt Indoor Cam, White with Ring Battery Doorbell Plus, Satin Nickel",229.98,,,0,1,229.98,False,False,False,False,,False,
897,B09T38V3PX,Echo Show 10 (3rd Gen) | HD smart display with motion and Alexa | Charcoal | with Wyze Cam V3,285.79,,4.8,102,1,285.79,False,False,False,False,,False,
898,B071KLHWSP,"Kwikset Convert Smart Lock Conversion Kit (Amazon Key Edition – Amazon Cloud Cam required), Compatible with Alexa in Venetian Bronze",58.99,,3.1,894,6,44.0,False,False,False,False,More Buying Choices,False,Only 7 left in stock - order soon.
899,B0DGQXRDPJ,Echo Pop with Globe Electric,51.98,,,0,1,51.98,False,False,False,False,,False,
900,B0DB6D64G4,"Blue Buffalo Bits Soft &amp; Chewy Dog Treats, Chicken Recipe, 11-oz. Bag + Ring Pet Tag",17.97,19.97,,0,1,17.97,False,False,False,False,Was: ,False,
901,B0CZW2GK1H,"Ring Floodlight Cam Plus with Ring Spotlight Cam Plus, Plug-In White",369.98,,4,5,1,369.98,False,False,False,False,,False,
902,B013KPFPUG,"Incipio Clarion Folio Fire Case (5th Generation - 2015 release), Citron Green",19.99,,4.4,595,1,19.99,False,False,True,False,Also available in Pink,False,Only 12 left in stock - order soon.
903,B00VVNG4OG,"NuPro Protective Comfort Grip for Kindle (7th Generation, 2015), Purple - will not fit 8th Generation or previous generation Kindle devices or Kindle Paperwhite",21.99,,4.1,469,1,21.99,False,False,True,False,,False,
904,B086X89NJX,"NuPro Clear Screen Protector for Amazon Fire HD 8 tablet and Fire HD 8 Plus tablet (10th generation, 2020 release), 2-pack",,,4.6,13938,1,,False,False,False,False,,False,
905,B01IQEA9AM,3-Year Protection Plan for Amazon Fire TV Cube,19.99,,4.4,428,1,19.99,False,False,False,False,,False,
906,B0D3W6Y36F,"Amazon Fire 7 Kids Tablet (16 GB, Blue) + Backpack (Blue)",129.98,134.98,4.7,19,1,129.98,False,False,False,False,List: ,False,
907,B0D934JMMY,Ring Battery Doorbell with Ring Indoor Cam 2nd Gen (White) and Ring Stick Up Cam Battery (White),239.99,259.97,,0,1,239.99,False,False,False,False,Was: ,False,
908,B0CX3818BX,"Ring Stick Up Cam Pro Battery with Ring Indoor Cam, White",239.98,,,0,1,239.98,False,False,False,False,,False,
909,B0C26HDPH4,"Ring Floodlight Cam Wired Pro with Bird’s Eye View and 3D Motion Detection, Dark Bronze (Pack of 3)",809.97,,3.1,2,1,809.97,False,False,False,False,,False,
910,B0CKY79KKJ,"Echo Show 5 Bundle: Includes, Echo Show 5 (3rd Gen, 2023 release) | Charcoal &amp; Made for Amazon Tilt &amp; Swivel Stand | Charcoal",119.98,,5,7,1,119.98,False,False,False,False,,False,
911,B0DCHT4S2K,"Ring Floodlight Cam Pro with Ring Spotlight Cam Pro, Plug-In White",479.98,,,0,1,479.98,False,False,False,False,,False,
912,B0D8S2D1CZ,"Panasonic Z95 Series 65-inch OLED 4K Ultra HD Smart TV with Amazon Fire TV Built-in, Dolby Vision IQ, HDR10+ Adaptive, 144Hz Refresh Rate and Hands-Free Alexa - TV-65Z95AP",,,3.7,4,1,,False,False,True,False,List: ,False,
913,B06XDSYY4S,Made for Amazon Low Profile Tilting TV Wall Mount Bracket for 40-75&quot; TVs,69.99,,4.7,422,1,69.99,False,False,True,False,,False,Only 20 left in stock - order soon.
914,B0CV48V2J3,"MaxLite, E9A19SMTR, Smart A19 Lamp, Color Changing, App Controlled, Google &amp; Alexa Compatible",11.56,,,0,1,11.56,False,False,True,False,,False,
915,B07SG7PYYF,"2-Year Protection Plan plus Accident Protection for Echo Show 8 (2019 release, delivered via e-mail)",17.99,,4.7,2999,1,17.99,False,False,False,False,,False,
916,B01IQEISWS,1-Year Protection Plan plus Accident Protection for Echo Connect (delivered via e-mail),3.99,,4.3,52,1,3.99,False,False,False,False,,False,
917,B07TD72DTR,"2-Year Protection Plan plus Accident Protection for Fire TV Blaster (2019 release, delivered via e-mail)",4.99,,4.5,40,1,4.99,False,False,False,False,,False,
918,B09DTTZ5MM,"Made for Amazon Remote Cover Case, for Alexa Voice Remote Lite (2nd Generation)",14.99,,4.8,11,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
919,B09N4FKF7H,Echo Studio | Charcoal with Sengled Bluetooth bulb | Alexa smart home starter kit,208.93,,5,9,1,208.93,False,False,False,False,,False,
920,B0C7NN7JMW,Echo Pop Bundle: Includes Echo Pop | Charcoal &amp; Made For Amazon Stand with USB-C and USB-A charging ports | Charcoal,69.98,,4,8,1,69.98,False,False,False,False,,False,
921,B0BBSFR7R9,"Echo Home Entertainment Bundle | Echo Studio + 2 Echo (4th Gen), Twlight Blue",399.97,,3.8,19,1,399.97,False,False,False,False,,False,
922,B0DGRG5VCM,Echo Pop with Amazon Basics Smart Color Bulb,52.98,,,0,1,52.98,False,False,False,False,,False,
923,B07VXRVVKJ,"PDi Patient TV Remote for Healthcare-Grade Hospital Televisions. Compatible with medTV, A-Series, E-Series, P-Series, P14W, P19TV. for use in Hospitals, Dialysis and Medical Clinic Applications.",,,,0,1,30.37,False,False,False,False,No featured offers available,False,
924,B0D54T9L4R,Echo Show 5 with Sengled Bluetooth Mesh Bulb (1 count),98.93,99.98,4.7,15,1,98.93,False,False,False,False,List: ,False,
925,B07N4QXT9W,"1-Year Accident Protection Plan for Fire 7 Tablet (2019 release, delivered via e-mail)",9.99,,4.2,256,1,9.99,False,False,False,False,,False,
926,B077H6L7T9,"Fire HD 8 Tablet (8&quot; HD Display, 32 GB, without Special Offers) - Black (Previous Generation - 8th)",,,4.4,93351,1,,False,False,False,False,,False,
927,B0CZWGF7D3,"Ring Floodlight Cam Plus with Ring Stick Up Cam, Battery White",299.98,,5,5,1,299.98,False,False,False,False,,False,
928,B07PZ8J966,Kindle Paperwhite Leather Cover (10th Generation-2018),,,4.7,7528,1,,False,False,False,False,,False,
929,B07RTDN9GC,"2-Year Protection Plan plus Accident Protection for Fire TV Cube (2019 release, delivered via e-mail)",17.99,,4.6,1495,1,17.99,False,False,False,False,,False,
930,B07SG7P8RY,"3-Year Protection Plan plus Accident Protection for Echo Show 8 (2019 release, delivered via e-mail)",19.99,,4.5,266,1,19.99,False,False,False,False,,False,
931,B0CZVQW37R,"Ring Spotlight Cam Plus with Ring Stick Up Cam, Plug-In White",269.98,,5,3,1,269.98,False,False,False,False,,False,
932,B079B7SHD8,"Kasa Smart Plug by TP-Link, Smart Home Wi-Fi Outlet Works with Alexa, Echo, Google Home &amp; IFTTT, No Hub Required, Remote Control, 15 Amp, UL Certified, 1-Pack(HS103) , WHITE",19.99,,4.6,13980,11,9.99,False,False,True,True,50+ bought in past month,False,
933,B017HY3L1Q,"Verso Fire 7 2015 Case - Sea Blue Classic Slim Fit Premium PU Leather Book Folio Style Protective Case (7 inch Display - 5th Generation, 2015 Release Only), Sea Blue",19.99,,3.8,144,1,19.99,False,False,False,False,,False,
934,B01IQD83CE,2-Year Accident Protection for Fire HD 8 Tablet (2018 release),19.99,,4.5,2102,1,19.99,False,False,False,False,,False,
935,B0CCPXMZWG,"Ring Indoor Cam (2nd Gen), White with Ring Pet Tag",64.99,,4.6,7,1,64.99,False,False,False,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,False,
936,B0939MK2JN,Echo (4th Gen) in Twilight Blue bundle with TP-Link Kasa Smart Color Bulb,110.48,122.98,4.7,55,1,110.48,False,False,False,False,List: ,False,
937,B0BJ1L7PYM,"Echo Dot (5th Gen, 2022 release) Bundle. Includes Echo Dot (5th Gen, 2022 release) | Deep Sea Blue &amp; the Made For Amazon Wall Mount | White",57.98,69.98,2,1,1,57.98,False,False,False,False,List: ,False,
938,B0BVGZX9V8,"All-New Limited Edition, Star Wars Darth Vader Stand for Amazon Echo Dot (4th &amp; 5th Generation)",,,4.6,3994,1,,False,False,False,False,,False,
939,B0CKM1SMWN,"Tablet Bundle: Includes Amazon Fire HD 10 tablet, 10.1&quot; (2023 Release) | 32 GB | Lilac &amp; Made for Amazon Clear Case",169.98,,5,1,1,169.98,False,False,False,False,,False,
940,B00O28AU1A,"Hello Kitty Chevron Cover - Purple (Fits Kindle Paperwhite, Kindle &amp; Kindle Touch)",34.99,,3.8,37,2,16.78,False,False,True,False,More Buying Choices,False,
941,B07RLGZC2F,2-Year Accident Protection Plan for Echo Show 5,14.99,,4.6,3418,1,14.99,False,False,False,False,,False,
942,B0D5P7TNFJ,Echo Show 10 (black) with Sengled Matter Color Bulb,261.03,269.98,4.6,14,1,261.03,False,False,False,False,List: ,False,
943,B0DGQZXXSX,Echo Show 5 with Globe Electric Smart Bulb,101.98,,,0,1,101.98,False,False,False,False,,False,
944,B0C2SC3Z4W,Luna Wireless Controller with Made for Amazon Active Noise Cancelling Bluetooth Headset | Black,129.98,149.98,5,1,1,129.98,False,False,False,False,List: ,False,
945,B0CZW65ZVY,"Ring Stick Up Cam Pro Plug-In with Ring Indoor Cam, White",239.98,,,0,1,239.98,False,False,False,False,,False,
946,B085Q2R2KH,Made for Amazon Clear Case for Amazon Fire HD8 Tablet,,,4.5,2364,1,,False,False,False,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
947,B0D94SG8L2,"Amazon Fire Max 11 tablet (64 GB, Gray, Ad-Supported) + Tri-Fold Case (Black)",184.98,264.98,,0,1,184.98,False,False,False,False,List: ,False,
948,B01IQEA6AK,3-Year Protection Plan for Amazon Fire TV (2017 release),9.99,14.99,4.4,393,1,9.99,False,False,False,False,List: ,False,
949,B0D933M5QQ,Ring Battery Doorbell with Ring Chime Pro,149.99,159.98,,0,1,149.99,False,False,False,False,Was: ,False,
950,B0DGRG9PD7,Echo Pop with Globe Electric,51.98,,,0,1,51.98,False,False,False,False,,False,
951,B09DTT35HZ,"Made for Amazon Remote Cover Case, for Alexa Voice Remote Lite (2nd Generation)",14.99,,4.4,5,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
952,B0D9HXNXCK,Amazon Fire HD 10 Tablet (2023 release) 32 GB 2-Pack (Black and Ocean),279.98,,4.5,5,1,279.98,False,False,False,False,,False,
953,B0BF2DBXXB,Echo Dot (5th Gen) Glacier White with eero Mesh Wifi Router,119.98,,4.6,25,1,119.98,False,False,False,False,,False,
954,B0C7NNG1DR,Echo Pop Bundle: Includes Echo Pop | Glacier White &amp; Made For Amazon Outlet Hanger | Glacier White,56.98,,4.2,14,1,56.98,False,False,False,False,,False,
955,B09DTVWNP3,"Made for Amazon Remote Cover Case, for Alexa Voice Remote Lite (2nd Generation)",14.99,,4.6,30,1,14.99,False,False,True,True,Shop products from small business brands sold in Amazon’s store. Discover more about the small businesses partnering with Amazon and Amazon’s commitment to empowering them.,False,
956,B0D92R82SL,"Amazon Fire HD 8 tablet (64 GB, Black, Ad-Supported) + Amazon Standing Case (Black)",,,4.8,8,1,,False,False,False,False,,False,
957,B0D68367RC,"Echo Show 5 (3rd Gen, 2023 release) in Cloud Blue bundle with Amazon Smart Plug",114.98,,,0,1,114.98,False,False,False,False,,False,
958,B09C7VTJTX,Made for Amazon Magnetic Wireless Charger for Amazon Astro,59.99,,3.9,43,1,59.99,False,False,True,False,,False,
959,B07HK6VB13,Opinel Leather Sheath - Chic Brown (2018),28.54,,4.4,17,1,28.54,False,False,True,False,,False,Only 1 left in stock - order soon.
960,B0D68B15VS,"Echo Show 8 (3rd Gen, 2023 release) in Glacier White bundle with Amazon Smart Plug",174.98,,,0,1,174.98,False,False,False,False,,False,
961,B00IU7CLD4,Incipio Top Folio Pattern,24.99,,3.6,15,1,24.99,False,False,True,False,,False,
962,B000AMASNW,"BoxWave Screen Protector Compatible with Amazon Kindle Fire (1st Gen 2011) (Screen Protector ClearTouch Anti-Glare (2-Pack), Anti-Fingerprint Matte Film Skin for Amazon Kindle Fire (1st Gen 2011)",9.95,25.9,3.7,64,2,6.95,False,False,True,True,List: ,False,Only 6 left in stock - order soon.
963,B06XGP8CR1,caseable shoulder travel bag for Kindle in maroon / grey,49.99,,4.4,148,1,49.99,False,False,True,False,,False,
964,B01IQEPVLE,3-Year Accident Protection for Echo Show,29.99,34.99,4.4,227,1,29.99,False,False,False,False,List: ,False,
965,B0D6889KVG,All-new Echo Hub bundle with Amazon Smart Plug,204.98,,,0,1,204.98,False,False,False,False,,False,
966,B08KSLY4C6,3-Year Protection Plan for Amazon Smart Thermostat,9.99,,4.1,33,1,9.99,False,False,False,False,,False,
967,B08M5GCMH9,"Certified Refurbished Fire HD 8 Plus tablet, HD display, 32 GB, (2020 release), our best 8&quot; tablet for portable entertainment, Slate",89.99,,4.5,1566,1,89.99,False,False,True,False,,False,Only 2 left in stock - order soon.
968,B07NPFBM5G,2-Year Accident Protection Plan for Kindle 9th Gen (2019 release),14.99,,4.5,1053,1,14.99,False,False,False,False,,False,
969,B0D54TL4VL,Echo Pop with Sengled Bluetooth Mesh Bulb (1 count),48.93,49.98,4.8,52,1,48.93,False,False,False,False,List: ,False,
970,B071HHK2PN,Amazon eero Pro mesh WiFi system (1 Pro + 1 Beacon),239.99,,4.5,1599,1,239.99,False,False,True,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,False,
971,B0DF1F48BW,Echo Pop with Energetic Smart Color Bulb,53.28,53.98,,0,1,53.28,False,False,False,False,List: ,False,
972,B0DDZXYB4M,Echo Pop with Energetic Smart Color Bulb,53.28,53.98,,0,1,53.28,False,False,False,False,List: ,False,
973,B0D5PM9LGW,Echo Show 10 with Sengled Matter Color Bulb,261.03,269.98,4.7,12,1,261.03,False,False,False,False,List: ,False,
974,B07X96JW6P,Made for Amazon Tilt + Swivel Stand for the Echo Show 5 - White,,,4.6,6335,1,,False,False,False,False,400+ bought in past month,False,
975,B07Z5RW51W,Alexa Sticker Sheet,4.99,,3.6,42,1,4.99,False,False,True,False,,False,
976,B0CKY7JD6X,"Echo Show 5 Bundle: Includes, Echo Show 5 (3rd Gen, 2023 release) | Glacier White &amp; Made for Amazon Tilt &amp; Swivel Stand | Glacier White",119.98,,5,2,1,119.98,False,False,False,False,,False,
977,B0CW3VJG2X,"Ring Indoor Cam (2nd Gen), Black with Ring Pet Tag",64.99,,5,4,1,64.99,False,False,False,True,This product is certified by Amazon to work with Alexa. This product can be controlled with your voice through Alexa-enabled devices such as Amazon Echo and Amazon Tap.,False,
